,open,high,low,close,adjclose,volume,ticker,adjclose_15,true_adjclose_15,buy_profit,sell_profit
1981-10-05,0.07589299976825714,0.07700899988412857,0.07589299976825714,0.07589299976825714,0.059574585407972336,43097600,AAPL,42.861206,45.99696731567383,45.937392730265856,0.0
1981-10-07,0.07979899644851685,0.08091499656438828,0.07979899644851685,0.07979899644851685,0.06264077126979828,38841600,AAPL,3.3080153,2.8944942951202393,2.831853523850441,0.0
1981-11-04,0.08649600297212601,0.08649600297212601,0.0859379991889,0.0859379991889,0.06745973974466324,23811200,AAPL,0.9215278,0.3199940025806427,0.25253426283597946,0.0
1981-11-05,0.08035700023174286,0.08035700023174286,0.07979899644851685,0.07979899644851685,0.06264077126979828,23363200,AAPL,0.6627516,0.09067555516958237,0.028034783899784088,0.0
1981-11-10,0.0820309966802597,0.08258900046348572,0.0820309966802597,0.0820309966802597,0.0643928125500679,16755200,AAPL,1.4830467,0.30710819363594055,0.24271538108587265,0.0
1981-11-23,0.0820309966802597,0.0820309966802597,0.08091499656438828,0.08091499656438828,0.06351678818464279,22960000,AAPL,0.8184669,0.2133392095565796,0.1498224213719368,0.0
1981-11-24,0.08091499656438828,0.08091499656438828,0.08035700023174286,0.08035700023174286,0.06307876110076904,22153600,AAPL,19.053122,18.73175811767578,18.668679356575012,0.0
1981-11-30,0.08370500057935715,0.08370500057935715,0.08314699679613113,0.08314699679613113,0.06526882201433182,23968000,AAPL,0.9675618,0.47649726271629333,0.4112284407019615,0.0
1981-12-01,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08314699679613113,0.06526882201433182,23385600,AAPL,2.4027972,2.2305264472961426,2.1652576252818108,0.0
1981-12-15,0.08314699679613113,0.08370500057935715,0.08314699679613113,0.08314699679613113,0.06526882201433182,31315200,AAPL,5.1729436,2.9810986518859863,2.9158298298716545,0.0
1981-12-21,0.09821400046348572,0.09821400046348572,0.0976559966802597,0.0976559966802597,0.07665815204381943,56403200,AAPL,0.7769045,0.19290202856063843,0.116243876516819,0.0
1981-12-29,0.09486600011587143,0.09598200023174286,0.09486600011587143,0.09486600011587143,0.07446803152561188,24236800,AAPL,0.68708503,0.12764230370521545,0.05317427217960358,0.0
1982-01-14,0.08370500057935715,0.08426299691200256,0.08370500057935715,0.08370500057935715,0.06570689380168915,25715200,AAPL,0.5748909,0.1506747603416443,0.08496786653995514,0.0
1982-01-19,0.0898440033197403,0.0898440033197403,0.08872800320386887,0.08872800320386887,0.069649837911129,55507200,AAPL,0.6901002,0.10031280666589737,0.03066296875476837,0.0
1982-01-25,0.09040199965238571,0.09040199965238571,0.0898440033197403,0.0898440033197403,0.07052584737539291,44710400,AAPL,0.86415523,0.3223295211791993,0.25180367380380636,0.0
1982-01-26,0.08761200308799744,0.08761200308799744,0.08649600297212601,0.08649600297212601,0.067897729575634,21212800,AAPL,0.93042415,0.35148525238037115,0.28358752280473715,0.0
1982-01-27,0.08705399930477142,0.08816999942064285,0.08705399930477142,0.08705399930477142,0.06833574920892715,31360000,AAPL,0.8840063,0.3267631530761719,0.2584274038672447,0.0
1982-01-29,0.09096000343561172,0.09151799976825714,0.09096000343561172,0.09096000343561172,0.0714019238948822,53155200,AAPL,0.9261884,0.3498065471649171,0.2784046232700349,0.0
1982-02-09,0.08258900046348572,0.08314699679613113,0.08258900046348572,0.08258900046348572,0.06483080238103867,57904000,AAPL,4.6432385,4.30903434753418,4.244203545153141,0.0
1982-02-25,0.0820309966802597,0.0820309966802597,0.08147300034761429,0.08147300034761429,0.06395483762025833,30800000,AAPL,1.3639182,0.9904237389564514,0.9264689013361931,0.0
1982-03-05,0.07477699965238571,0.07477699965238571,0.0742190033197403,0.0742190033197403,0.05826053395867348,45315200,AAPL,1.4873658,0.9774675965309143,0.9192070625722408,0.0
1982-03-09,0.07366099953651428,0.0742190033197403,0.07366099953651428,0.07366099953651428,0.05782253295183182,52505600,AAPL,1.0103916,0.3508713245391846,0.2930487915873528,0.0
1982-03-11,0.07254499942064285,0.07366099953651428,0.07254499942064285,0.07254499942064285,0.05694647505879402,22579200,AAPL,0.7137924,0.17478080093860623,0.11783432587981221,0.0
1982-03-16,0.06696400046348572,0.06696400046348572,0.0664059966802597,0.0664059966802597,0.05212745442986488,47152000,AAPL,22.370043,23.168289184570312,23.116161730140448,0.0
1982-04-28,0.06584800034761429,0.06584800034761429,0.06528999656438828,0.06528999656438828,0.05125144496560097,99232000,AAPL,0.99156356,0.35323238372802745,0.3019809387624265,0.0
1982-04-30,0.06584800034761429,0.0664059966802597,0.06584800034761429,0.06584800034761429,0.05168946087360382,277401600,AAPL,76.48815,80.2939682006836,80.24227873980999,0.0
1982-05-05,0.0703129991889,0.0703129991889,0.06919600069522858,0.06919600069522858,0.05431758612394333,53939200,AAPL,5.0599236,4.295215129852295,4.240897543728352,0.0
1982-05-13,0.06808000057935715,0.06863799691200256,0.06808000057935715,0.06808000057935715,0.05344153195619583,54454400,AAPL,0.77378976,0.19194233417510986,0.13850080221891403,0.0
1982-05-14,0.0664059966802597,0.0664059966802597,0.06528999656438828,0.06528999656438828,0.05125144496560097,95737600,AAPL,0.9138273,0.2994872033596039,0.24823575839400291,0.0
1982-05-27,0.06305799633264542,0.06305799633264542,0.0625,0.0625,0.04906133934855461,31248000,AAPL,0.89224094,0.2902044951915741,0.24114315584301949,0.0
1982-06-11,0.059709999710321426,0.06026799976825714,0.059709999710321426,0.059709999710321426,0.04687124863266945,54633600,AAPL,0.68312067,0.09637059271335602,0.04949934408068657,0.0
1982-06-14,0.059709999710321426,0.06026799976825714,0.059709999710321426,0.059709999710321426,0.04687124863266945,29993600,AAPL,10.844813,10.702105522155762,10.655234273523092,0.0
1982-06-24,0.06138399988412857,0.061941999942064285,0.06138399988412857,0.06138399988412857,0.04818529635667801,44150400,AAPL,11.517034,10.727593421936037,10.679408125579359,0.0
1982-06-25,0.059709999710321426,0.059709999710321426,0.05915199965238571,0.05915199965238571,0.046433210372924805,26678400,AAPL,22.402864,20.127622604370117,20.081189393997192,0.0
1982-06-28,0.05915199965238571,0.05915199965238571,0.05859399959445,0.05859399959445,0.04599519819021225,25155200,AAPL,2.8883018,2.7489256858825684,2.702930487692356,0.0
1982-06-29,0.05747799947857857,0.05747799947857857,0.05691999942064285,0.05691999942064285,0.04468114674091339,35817600,AAPL,0.70355856,0.12221536040306091,0.07753421366214752,0.0
1982-06-30,0.05691999942064285,0.05747799947857857,0.05691999942064285,0.05691999942064285,0.04468114674091339,67625600,AAPL,17.464884,17.661836624145508,17.617155477404594,0.0
1982-07-02,0.05412900075316429,0.05412900075316429,0.05357100069522858,0.05357100069522858,0.0420522503554821,58105600,AAPL,19.961023,20.484460830688477,20.442408580332994,0.0
1982-07-07,0.05133900046348572,0.05189700052142143,0.05133900046348572,0.05133900046348572,0.040300168097019196,30374400,AAPL,1.7340103,1.1458203792572021,1.105520211160183,0.0
1982-07-21,0.06361600011587143,0.06417399644851685,0.06361600011587143,0.06361600011587143,0.04993736371397972,71702400,AAPL,0.8131489,0.20153973996639254,0.15160237625241282,0.0
1982-07-26,0.060825999826192856,0.060825999826192856,0.06026799976825714,0.06026799976825714,0.04730924218893051,56851200,AAPL,6.521071,6.049110889434814,6.001801647245883,0.0
1982-07-28,0.05803599953651428,0.05803599953651428,0.05747799947857857,0.05747799947857857,0.04511914774775505,53513600,AAPL,0.8930195,0.3073129951953888,0.26219384744763374,0.0
1982-08-04,0.05803599953651428,0.05803599953651428,0.05747799947857857,0.05747799947857857,0.04511914774775505,83865600,AAPL,0.87235594,0.32154250144958507,0.27642335370183,0.0
1982-08-12,0.05915199965238571,0.05915199965238571,0.05859399959445,0.05859399959445,0.04599519819021225,30620800,AAPL,0.90846354,0.36561262607574463,0.3196174278855324,0.0
1982-08-16,0.059709999710321426,0.06026799976825714,0.059709999710321426,0.059709999710321426,0.04687124863266945,38416000,AAPL,0.6486617,0.053441531956195824,0.0065702833235263755,0.0
1982-08-18,0.06361600011587143,0.06417399644851685,0.06361600011587143,0.06361600011587143,0.04993736371397972,125059200,AAPL,16.282196,16.41620635986328,16.3662689961493,0.0
1982-08-24,0.07198700308799744,0.07254499942064285,0.07198700308799744,0.07198700308799744,0.05650843307375908,155769600,AAPL,0.9040517,0.33909806609153753,0.28258963301777845,0.0
1982-08-27,0.07589299976825714,0.07589299976825714,0.07533500343561172,0.07533500343561172,0.05913655832409859,98649600,AAPL,0.7658658,0.1703493446111679,0.11121278628706932,0.0
1982-09-14,0.08426299691200256,0.08482100069522858,0.08426299691200256,0.08426299691200256,0.0661448985338211,101494400,AAPL,0.8149666,0.3143055737018586,0.24816067516803747,0.0
1982-09-15,0.08426299691200256,0.08426299691200256,0.08370500057935715,0.08370500057935715,0.06570689380168915,71747200,AAPL,2.662429,2.3834662437438965,2.3177593499422073,0.0
1982-09-22,0.08370500057935715,0.08426299691200256,0.08370500057935715,0.08370500057935715,0.06570689380168915,103376000,AAPL,0.7099911,0.14491687715053558,0.07920998334884644,0.0
1982-09-28,0.0820309966802597,0.08314699679613113,0.0820309966802597,0.0820309966802597,0.0643928125500679,85523200,AAPL,1.0670966,0.46452319622039795,0.40013038367033005,0.0
1982-10-01,0.08258900046348572,0.08370500057935715,0.08258900046348572,0.08258900046348572,0.06483080238103867,46256000,AAPL,0.64608103,0.06658291071653366,0.0017521083354949951,0.0
1982-10-08,0.0976559966802597,0.1054690033197403,0.09709800034761429,0.10491099953651428,0.08235317468643188,275542400,AAPL,42.63023,39.16266632080078,39.08031314611435,0.0
1982-10-11,0.10491099953651428,0.11049100011587143,0.10491099953651428,0.10714299976825714,0.08410525321960449,313734400,AAPL,3.3985872,2.6500365734100337,2.5659313201904292,0.0
1982-11-03,0.12779000401496887,0.1372770071029663,0.12779000401496887,0.1372770071029663,0.10775987058877945,235132800,AAPL,0.9719203,0.3830533623695374,0.27529349178075796,0.0
1982-11-04,0.1372770071029663,0.14229899644851685,0.13616099953651428,0.13839299976825714,0.10863588005304337,329078400,AAPL,0.7161975,0.12703357636928558,0.018397696316242218,0.0
1982-11-17,0.13392899930477142,0.140625,0.13392899930477142,0.140066996216774,0.1099499762058258,144144000,AAPL,0.69523567,0.08541933447122575,-0.024530641734600053,0.0
1982-11-18,0.140066996216774,0.14229899644851685,0.13950900733470917,0.140066996216774,0.1099499762058258,152678400,AAPL,0.8928655,0.32022467255592346,0.21027469635009766,0.0
1982-11-19,0.140066996216774,0.141183003783226,0.1372770071029663,0.13783499598503113,0.10819793492555618,97305600,AAPL,1.0752316,0.49573659896850586,0.3875386640429497,0.0
1982-11-30,0.1289059966802597,0.14285700023174286,0.1283479928970337,0.14229899644851685,0.11170205473899841,159196800,AAPL,0.99336994,0.37144705653190613,0.2597450017929077,0.0
1982-12-01,0.14229899644851685,0.15067000687122345,0.14229899644851685,0.14508900046348572,0.11389215290546417,206841600,AAPL,1.2197121,0.4534646570682527,0.3395725041627885,0.0
1982-12-10,0.13839299976825714,0.13839299976825714,0.1289059966802597,0.13057999312877655,0.10250288993120193,167484800,AAPL,0.6937884,0.09549456089735031,-0.0070083290338516235,0.0
1982-12-13,0.12946400046348572,0.12946400046348572,0.12779000401496887,0.12779000401496887,0.10031280666589737,95379200,AAPL,17.647882,16.79617691040039,16.695864103734493,0.0
1982-12-15,0.12667399644851685,0.12723200023174286,0.12332600355148315,0.12611599266529083,0.09899868816137314,130793600,AAPL,0.7923707,0.19703888893127441,0.09804020076990128,0.0
1982-12-30,0.140066996216774,0.14174099266529083,0.1322540044784546,0.13392899930477142,0.10513178259134293,156867200,AAPL,4.841591,5.111201286315918,5.006069503724575,0.0
1983-01-03,0.1333709955215454,0.13504500687122345,0.12611599266529083,0.12723200023174286,0.09987472742795944,112828800,AAPL,0.90296304,0.2958784997463227,0.19600377231836325,0.0
1983-01-26,0.16517899930477142,0.171875,0.16517899930477142,0.17020100355148315,0.13360464572906494,203212800,AAPL,0.8077421,0.32438287138938904,0.1907782256603241,0.0
1983-01-31,0.18303599953651428,0.18582600355148315,0.1791290044784546,0.18247799575328827,0.14324180781841278,188003200,AAPL,0.8006597,0.28599417209625244,0.14275236427783966,0.0
1983-02-03,0.1914059966802597,0.1997770071029663,0.18973200023174286,0.1992190033197403,0.15638326108455658,252537600,AAPL,1.8888077,1.2084707021713257,1.052087441086769,0.0
1983-02-17,0.19866099953651428,0.19866099953651428,0.19029000401496887,0.19642899930477142,0.15419311821460724,136169600,AAPL,0.6734296,0.07665815204381943,-0.07753496617078781,0.0
1983-02-24,0.2109380066394806,0.21595999598503113,0.2109380066394806,0.2148440033197403,0.16864857077598572,115494400,AAPL,0.7095986,0.10556977987289429,-0.06307879090309143,0.0
1983-03-07,0.1992190033197403,0.1997770071029663,0.18973200023174286,0.1953130066394806,0.15331709384918213,152678400,AAPL,0.7621109,0.2096976339817047,0.05638054013252258,0.0
1983-03-09,0.18917399644851685,0.1947540044784546,0.18582600355148315,0.1947540044784546,0.1528782695531845,199337600,AAPL,13.252718,11.5147123336792,11.361834064126015,0.0
1983-03-11,0.19196400046348572,0.1953130066394806,0.18470999598503113,0.18917399644851685,0.1484980285167694,87763200,AAPL,2.3620307,1.7204197645187378,1.5719217360019684,0.0
1983-03-23,0.19866099953651428,0.1992190033197403,0.18861599266529083,0.18917399644851685,0.1484980285167694,140761600,AAPL,24.829254,25.87711524963379,25.72861722111702,0.0
1983-03-24,0.18917399644851685,0.1947540044784546,0.18861599266529083,0.19252200424671173,0.1511262059211731,102457600,AAPL,0.83615136,0.21164387464523315,0.06051766872406006,0.0
1983-03-29,0.19029000401496887,0.19698700308799744,0.19029000401496887,0.1953130066394806,0.15331709384918213,103734400,AAPL,2.2551293,1.9019211530685425,1.7486040592193604,0.0
1983-03-30,0.1953130066394806,0.19810299575328827,0.1953130066394806,0.19754500687122345,0.15506917238235474,87808000,AAPL,19.97358,17.403457641601562,17.248388469219208,0.0
1983-04-15,0.20089299976825714,0.20591500401496887,0.20089299976825714,0.20424099266529083,0.16032534837722778,115001600,AAPL,5.6405725,5.108130931854248,4.94780558347702,0.0
1983-04-29,0.22321400046348572,0.2265630066394806,0.22042399644851685,0.22544600069522858,0.1769709438085556,308313600,AAPL,1.0154846,0.4418207705020905,0.2648498266935349,0.0
1983-05-09,0.2460940033197403,0.2466520071029663,0.24051299691200256,0.2427459955215454,0.19055107235908508,69171200,AAPL,25.870863,26.69663429260254,26.506083220243454,0.0
1983-05-11,0.24442000687122345,0.24553599953651428,0.23660700023174286,0.2382809966802597,0.1870461404323578,55260800,AAPL,0.78679585,0.2798401713371277,0.0927940309047699,0.0
1983-05-25,0.2700890004634857,0.2723209857940674,0.26395100355148315,0.26785698533058167,0.21026282012462616,153731200,AAPL,14.159401,14.009967803955078,13.799704983830452,0.0
1983-05-31,0.264508992433548,0.264508992433548,0.25279000401496887,0.2578130066394806,0.20237848162651062,45539200,AAPL,0.92328954,0.30680134892463684,0.10442286729812622,0.0
1983-06-07,0.280133992433548,0.282366007566452,0.27064698934555054,0.27064698934555054,0.21245288848876953,98179200,AAPL,30.549032,30.218685150146484,30.006232261657715,0.0
1983-06-08,0.27064698934555054,0.27176299691200256,0.2650670111179352,0.26729899644851685,0.20982474088668823,84044800,AAPL,6.1224403,5.955134868621826,5.745310127735138,0.0
1983-06-09,0.26729899644851685,0.2700890004634857,0.26060301065444946,0.265625,0.20851069688796997,54790400,AAPL,0.70986134,0.1324405074119568,-0.07607018947601318,0.0
1983-06-14,0.25558000802993774,0.2578130066394806,0.24888400733470917,0.25,0.19624535739421844,170531200,AAPL,0.73960805,0.24276864528656006,0.046523287892341614,0.0
1983-06-17,0.25558000802993774,0.2566959857940674,0.2505579888820648,0.2505579888820648,0.1966833472251892,56044800,AAPL,0.85917324,0.2912519276142121,0.09456858038902288,0.0
1983-06-20,0.2505579888820648,0.25223198533058167,0.23604899644851685,0.2382809966802597,0.1870461404323578,139574400,AAPL,0.72019315,0.11948436498641968,-0.06756177544593811,0.0
1983-06-22,0.24051299691200256,0.24832600355148315,0.24051299691200256,0.24720999598503113,0.1940552145242691,140963200,AAPL,21.589437,21.438737869262695,21.244682654738426,0.0
1983-06-23,0.2460940033197403,0.2460940033197403,0.23883900046348572,0.23939700424671173,0.18792222440242767,133996800,AAPL,33.919945,34.05320358276367,33.865281358361244,0.0
1983-07-11,0.2064729928970337,0.2154020071029663,0.2064729928970337,0.21205399930477142,0.16645845770835876,112918400,AAPL,0.83840144,0.21801820397377014,0.05155974626541138,0.0
1983-07-20,0.1953130066394806,0.19698700308799744,0.18192000687122345,0.1841520071029663,0.14455591142177582,304886400,AAPL,0.6331395,0.0687737911939621,-0.07578212022781372,0.0
1983-07-21,0.1841520071029663,0.19810299575328827,0.18303599953651428,0.19363799691200256,0.1520022600889206,317385600,AAPL,0.67930377,0.0884854719042778,-0.06351678818464279,0.0
1983-08-09,0.15178599953651428,0.155691996216774,0.15067000687122345,0.15345999598503113,0.12046325206756592,150371200,AAPL,4.102755,3.6687154769897456,3.5482522249221797,0.0
1983-08-10,0.15345999598503113,0.15457600355148315,0.14955399930477142,0.1529020071029663,0.12002523988485336,161974400,AAPL,0.6805992,0.06264077126979828,-0.057384468615055084,0.0
1983-08-16,0.15345999598503113,0.15513400733470917,0.14955399930477142,0.15122799575328827,0.1187111884355545,91369600,AAPL,0.8313643,0.31521183252334595,0.19650064408779144,0.0
1983-09-02,0.16238799691200256,0.16964299976825714,0.16182999312877655,0.16964299976825714,0.1331666111946106,129337600,AAPL,0.8409563,0.3013495206832886,0.16818290948867798,0.0
1983-09-08,0.15457600355148315,0.15625,0.13950900733470917,0.14174099266529083,0.11126404255628586,307059200,AAPL,15.571979,16.721115112304688,16.6098510697484,0.0
1983-09-12,0.1367190033197403,0.14508900046348572,0.13504500687122345,0.1367190033197403,0.10732188820838928,266313600,AAPL,74.5023,80.13467407226562,80.02735218405724,0.0
1983-09-20,0.14285700023174286,0.14955399930477142,0.14285700023174286,0.14341500401496887,0.11257807910442352,226419200,AAPL,0.80932075,0.2272602766752243,0.11468219757080078,0.0
1983-09-29,0.10212100297212601,0.10602699965238571,0.10100399702787399,0.1015629991889,0.07972506433725357,282777600,AAPL,0.8966673,0.32022467255592346,0.2404996082186699,0.0
1983-09-30,0.1015629991889,0.1054690033197403,0.10044600069522858,0.10323700308799744,0.08103913068771362,117868800,AAPL,0.95380837,0.3932516276836396,0.31221249699592596,0.0
1983-10-06,0.10044600069522858,0.10212100297212601,0.09709800034761429,0.09933000057935715,0.07797221094369888,232937600,AAPL,80.61216,72.54349517822266,72.46552296727896,0.0
1983-10-10,0.0898440033197403,0.0898440033197403,0.0820309966802597,0.08816999942064285,0.06921181827783585,517126400,AAPL,27.247847,25.716167449951172,25.646955631673336,0.0
1983-10-12,0.08649600297212601,0.09486600011587143,0.0859379991889,0.09430799633264542,0.07403001189231873,472617600,AAPL,0.7147373,0.1324405074119568,0.05841049551963806,0.0
1983-10-20,0.09598200023174286,0.09877199679613113,0.08872800320386887,0.09096000343561172,0.0714019238948822,131689600,AAPL,17.785883,18.41266441345215,18.341262489557266,0.0
1983-10-26,0.09486600011587143,0.09598200023174286,0.08928599953651428,0.0898440033197403,0.07052584737539291,128912000,AAPL,8.784653,7.496817588806152,7.426291741430759,0.0
1983-10-27,0.0898440033197403,0.09653999656438828,0.0898440033197403,0.09430799633264542,0.07403001189231873,97843200,AAPL,0.70252377,0.22937136888504026,0.15534135699272153,0.0
1983-10-28,0.09430799633264542,0.09542399644851685,0.09096000343561172,0.09319200366735458,0.07315399497747421,81200000,AAPL,0.8229568,0.19962042570114136,0.12646643072366714,0.0
1983-11-10,0.0859379991889,0.0898440033197403,0.0859379991889,0.08761200308799744,0.0687737911939621,222073600,AAPL,0.68003064,0.2116430252790451,0.142869234085083,0.0
1983-11-11,0.08761200308799744,0.09096000343561172,0.08705399930477142,0.08928599953651428,0.07008785009384155,116032000,AAPL,0.8817713,0.26781943440437317,0.19773158431053162,0.0
1983-11-17,0.08928599953651428,0.09263399988412857,0.08928599953651428,0.09151799976825714,0.07183993607759476,90384000,AAPL,28.31647,25.688087463378906,25.61624752730131,0.0
1983-11-28,0.09151799976825714,0.09430799633264542,0.09096000343561172,0.09375,0.07359199970960617,72396800,AAPL,28.941511,28.80986785888672,28.736275859177113,0.0
1983-11-29,0.09375,0.09598200023174286,0.09151799976825714,0.09263399988412857,0.07271595299243927,95289600,AAPL,8.496797,8.037018775939941,7.964302822947502,0.0
1983-12-12,0.09653999656438828,0.09709800034761429,0.09375,0.09598200023174286,0.07534410059452057,65139200,AAPL,0.89849305,0.36857515573501587,0.2932310551404953,0.0
1983-12-13,0.09598200023174286,0.1015629991889,0.09542399644851685,0.10044600069522858,0.07884825021028519,197545600,AAPL,52.674828,55.17062759399414,55.091779343783855,0.0
1983-12-14,0.10044600069522858,0.1054690033197403,0.09653999656438828,0.10435300320386887,0.08191516995429993,201891200,AAPL,28.066603,25.105901718139652,25.023986548185352,0.0
1983-12-15,0.10435300320386887,0.11049100011587143,0.10435300320386887,0.10881700366735458,0.08541933447122574,316601600,AAPL,0.8042499,0.24000485241413116,0.15458551794290543,0.0
1983-12-21,0.10435300320386887,0.10825899988412857,0.10379499942064285,0.10825899988412857,0.0849812924861908,171785600,AAPL,51.0742,51.475669860839844,51.39068856835365,0.0
1983-12-30,0.10881700366735458,0.11160700023174286,0.10825899988412857,0.10881700366735458,0.08541933447122574,91862400,AAPL,124.13123,134.77999877929688,134.69457944482565,0.0
1984-01-05,0.12444200366735458,0.12946400046348572,0.12332600355148315,0.12611599266529083,0.09899868816137314,305715200,AAPL,0.917452,0.26816558837890625,0.1691669002175331,0.0
1984-01-10,0.1171879991889,0.12332600355148315,0.1171879991889,0.12332600355148315,0.09680861979722977,172188800,AAPL,3.1305866,2.9159910678863525,2.8191824480891228,0.0
1984-01-13,0.12444200366735458,0.12611599266529083,0.11941999942064285,0.12165199965238571,0.09549456089735031,121744000,AAPL,0.72844446,0.16890984773635864,0.07341528683900833,0.0
1984-01-20,0.12946400046348572,0.13002200424671173,0.12611599266529083,0.12779000401496887,0.10031280666589737,141344000,AAPL,41.629623,39.792972564697266,39.69265975803137,0.0
1984-01-30,0.11662899702787399,0.11886200308799744,0.10770100355148315,0.11049100011587143,0.0867333710193634,277468800,AAPL,8.306728,8.297140121459961,8.210406750440598,0.0
1984-02-03,0.11104899644851685,0.11383900046348572,0.109375,0.109375,0.08585735410451889,145488000,AAPL,0.65570474,0.04993736371397972,-0.03591999039053917,0.0
1984-02-06,0.109375,0.109375,0.10323700308799744,0.10379499942064285,0.08147712796926498,165558400,AAPL,27.255142,25.8265209197998,25.745043791830536,0.0
1984-02-22,0.1171879991889,0.12332600355148315,0.1171879991889,0.12221000343561172,0.09593261033296585,223372800,AAPL,1.3244448,0.8675809502601624,0.7716483399271965,0.0
1984-03-02,0.12053599953651428,0.125,0.11997800320386887,0.12165199965238571,0.09549456089735031,191251200,AAPL,0.91694695,0.29466015100479126,0.19916559010744095,0.0
1984-03-07,0.11495500057935715,0.11886200308799744,0.11216499656438828,0.11830399930477142,0.09286642074584961,96566400,AAPL,0.87433195,0.37313675880432134,0.28027033805847174,0.0
1984-03-12,0.11830399930477142,0.12276799976825714,0.11830399930477142,0.12221000343561172,0.09593261033296585,125036800,AAPL,1.0222197,0.40573108196258545,0.3097984716296196,0.0
1984-03-14,0.12053599953651428,0.1210940033197403,0.11830399930477142,0.11886200308799744,0.09330443292856216,59606400,AAPL,37.358322,38.05810546875,37.96480103582144,0.0
1984-03-27,0.11495500057935715,0.11551299691200256,0.11104899644851685,0.11160700023174286,0.08760938793420792,99299200,AAPL,1.0716182,0.48198264837265015,0.39437326043844223,0.0
1984-04-19,0.125,0.12667399644851685,0.12388399988412857,0.12611599266529083,0.09899868816137314,123401600,AAPL,0.93779945,0.3528671860694885,0.2538684979081154,0.0
1984-05-02,0.1484380066394806,0.14955399930477142,0.1445309966802597,0.14732100069522858,0.11564423888921738,317318400,AAPL,0.87483376,0.2587713301181793,0.14312709122896194,0.0
